date,campaign_id,channel,spend,impressions,clicks,conversions,revenue,roas
2026-02-09 14:00:00,CMP-00950,Social,454.0,51346,1359,71,3429.0,7.553
2026-02-09 15:00:00,CMP-00951,Search,726.0,51582,2062,86,4200.0,5.785
2026-02-09 16:00:00,CMP-00952,Search,639.0,75043,3300,157,8606.0,13.468
2026-02-09 17:00:00,CMP-00953,Search,213.0,26831,1089,87,5145.0,24.155
2026-02-09 18:00:00,CMP-00954,Affiliate,500.0,43808,801,31,1846.0,3.692
2026-02-09 19:00:00,CMP-00955,Affiliate,244.0,31069,217,16,974.0,3.992
2026-02-09 20:00:00,CMP-00956,Display,382.0,60725,348,18,921.0,2.411
2026-02-09 21:00:00,CMP-00957,Social,234.0,14064,356,14,909.0,3.885
2026-02-09 22:00:00,CMP-00958,Social,239.0,20358,494,31,2359.0,9.87
2026-02-09 23:00:00,CMP-00959,Social,588.0,48857,942,52,2832.0,4.816
2026-02-10 00:00:00,CMP-00960,Social,559.0,41157,1053,51,2620.0,4.687
2026-02-10 01:00:00,CMP-00961,Social,481.0,37648,586,43,2199.0,4.572
2026-02-10 02:00:00,CMP-00962,Search,365.0,47030,1927,150,8828.0,24.186
2026-02-10 03:00:00,CMP-00963,Search,224.0,15970,635,33,1740.0,7.768
2026-02-10 04:00:00,CMP-00964,Affiliate,383.0,54094,747,22,895.0,2.337
2026-02-10 05:00:00,CMP-00965,Social,561.0,88398,2737,118,5125.0,9.135
2026-02-10 06:00:00,CMP-00966,Affiliate,554.0,89706,1470,65,4433.0,8.002
2026-02-10 07:00:00,CMP-00967,Search,920.0,122009,5546,304,21529.0,23.401
2026-02-10 08:00:00,CMP-00968,Social,855.0,69865,1084,53,3922.0,4.587
2026-02-10 09:00:00,CMP-00969,Search,491.0,34066,1560,85,5122.0,10.432
2026-02-10 10:00:00,CMP-00970,Search,381.0,32584,1668,136,6540.0,17.165
2026-02-10 11:00:00,CMP-00971,Search,318.0,52729,2646,127,6810.0,21.415
2026-02-10 12:00:00,CMP-00972,Search,204.0,33835,1565,59,2542.0,12.461
2026-02-10 13:00:00,CMP-00973,Affiliate,259.0,26420,210,16,683.0,2.637
2026-02-10 14:00:00,CMP-00974,Search,561.0,53764,2358,183,11081.0,19.752
2026-02-10 15:00:00,CMP-00975,Social,661.0,76742,2470,131,8304.0,12.563
2026-02-10 16:00:00,CMP-00976,Social,421.0,38768,780,48,3724.0,8.846
2026-02-10 17:00:00,CMP-00977,Social,1382.0,231848,4698,318,18180.0,13.155
2026-02-10 18:00:00,CMP-00978,Social,261.0,22011,662,38,1688.0,6.467
2026-02-10 19:00:00,CMP-00979,Search,193.0,19416,846,23,1306.0,6.767
2026-02-10 20:00:00,CMP-00980,Affiliate,1370.0,146906,1054,77,4249.0,3.101
2026-02-10 21:00:00,CMP-00981,Display,218.0,16079,300,24,1274.0,5.844
2026-02-10 22:00:00,CMP-00982,Display,418.0,42682,580,41,2519.0,6.026
2026-02-10 23:00:00,CMP-00983,Social,332.0,51207,1227,54,2476.0,7.458
2026-02-11 00:00:00,CMP-00984,Search,582.0,43905,1831,102,6049.0,10.393
2026-02-11 01:00:00,CMP-00985,Affiliate,402.0,49945,992,64,4129.0,10.271
2026-02-11 02:00:00,CMP-00986,Search,662.0,69331,3081,170,12274.0,18.541
2026-02-11 03:00:00,CMP-00987,Search,734.0,57809,2994,159,9715.0,13.236
2026-02-11 04:00:00,CMP-00988,Search,203.0,12455,587,47,3216.0,15.842
2026-02-11 05:00:00,CMP-00989,Display,312.0,28101,266,12,643.0,2.061
2026-02-11 06:00:00,CMP-00990,Social,690.0,46092,991,56,3078.0,4.461
2026-02-11 07:00:00,CMP-00991,Display,806.0,81764,1428,96,6862.0,8.514
2026-02-11 08:00:00,CMP-00992,Display,531.0,79184,1356,57,2524.0,4.753
2026-02-11 09:00:00,CMP-00993,Search,603.0,83916,3092,152,8203.0,13.604
2026-02-11 10:00:00,CMP-00994,Affiliate,948.0,155673,2215,125,8661.0,9.136
2026-02-11 11:00:00,CMP-00995,Social,405.0,43323,1113,52,2906.0,7.175
2026-02-11 12:00:00,CMP-00996,Social,528.0,72789,1542,50,2757.0,5.222
2026-02-11 13:00:00,CMP-00997,Search,856.0,114008,5249,298,16493.0,19.268
2026-02-11 14:00:00,CMP-00998,Affiliate,882.0,73977,483,25,1479.0,1.677
2026-02-11 15:00:00,CMP-00999,Search,463.0,43241,1943,106,7299.0,15.765
2026-02-11 16:00:00,CMP-01000,Search,318.0,37613,1535,64,4304.0,13.535
2026-02-11 17:00:00,CMP-01001,Social,460.0,67910,1530,104,6044.0,13.139
2026-02-11 18:00:00,CMP-01002,Search,483.0,53516,2495,166,11441.0,23.687
2026-02-11 19:00:00,CMP-01003,Search,311.0,26451,1135,58,3562.0,11.453
2026-02-11 20:00:00,CMP-01004,Social,337.0,57047,1828,80,5327.0,15.807
2026-02-11 21:00:00,CMP-01005,Social,883.0,64206,1776,94,4485.0,5.079
2026-02-11 22:00:00,CMP-01006,Affiliate,617.0,101896,1972,168,12665.0,20.527
2026-02-11 23:00:00,CMP-01007,Search,420.0,62577,2781,126,7585.0,18.06
2026-02-12 00:00:00,CMP-01008,Display,269.0,40962,371,17,519.0,1.929
2026-02-12 01:00:00,CMP-01009,Social,339.0,49982,1554,100,7460.0,22.006
2026-02-12 02:00:00,CMP-01010,Display,184.0,15253,152,2,116.0,0.63
2026-02-12 03:00:00,CMP-01011,Social,537.0,69586,1637,88,4756.0,8.857
2026-02-12 04:00:00,CMP-01012,Social,329.0,47126,1342,76,3948.0,12.0
2026-02-12 05:00:00,CMP-01013,Affiliate,559.0,79392,544,27,1685.0,3.014
2026-02-12 06:00:00,CMP-01014,Search,687.0,61742,2950,159,7809.0,11.367
2026-02-12 07:00:00,CMP-01015,Search,563.0,44996,2056,85,4440.0,7.886
2026-02-12 08:00:00,CMP-01016,Display,393.0,37764,630,29,1522.0,3.873
2026-02-12 09:00:00,CMP-01017,Display,303.0,34173,528,25,1377.0,4.545
2026-02-12 10:00:00,CMP-01018,Search,248.0,30532,1495,60,3171.0,12.786
2026-02-12 11:00:00,CMP-01019,Social,841.0,127886,3153,168,11177.0,13.29
2026-02-12 12:00:00,CMP-01020,Affiliate,551.0,79671,708,50,3036.0,5.51
2026-02-12 13:00:00,CMP-01021,Display,405.0,54422,1147,38,2353.0,5.81
2026-02-12 14:00:00,CMP-01022,Affiliate,643.0,57216,350,13,833.0,1.295
2026-02-12 15:00:00,CMP-01023,Social,775.0,87324,1697,104,5935.0,7.658
2026-02-12 16:00:00,CMP-01024,Display,333.0,32267,458,35,1673.0,5.024
2026-02-12 17:00:00,CMP-01025,Search,543.0,46612,2462,127,9659.0,17.788
2026-02-12 18:00:00,CMP-01026,Affiliate,548.0,33497,457,31,2086.0,3.807
2026-02-12 19:00:00,CMP-01027,Social,929.0,90429,2633,172,12750.0,13.724
2026-02-12 20:00:00,CMP-01028,Display,402.0,35445,159,9,615.0,1.53
2026-02-12 21:00:00,CMP-01029,Social,297.0,36504,856,47,2510.0,8.451
2026-02-12 22:00:00,CMP-01030,Social,572.0,38240,670,30,1036.0,1.811
2026-02-12 23:00:00,CMP-01031,Display,669.0,60047,878,46,2103.0,3.143
2026-02-13 00:00:00,CMP-01032,Social,521.0,33825,595,17,1094.0,2.1
2026-02-13 01:00:00,CMP-01033,Affiliate,960.0,125333,892,58,3305.0,3.443
2026-02-13 02:00:00,CMP-01034,Social,401.0,49122,1337,72,3874.0,9.661
2026-02-13 03:00:00,CMP-01035,Social,527.0,51183,1522,110,3635.0,6.898
2026-02-13 04:00:00,CMP-01036,Search,212.0,16155,736,32,1852.0,8.736
2026-02-13 05:00:00,CMP-01037,Social,288.0,47626,1335,82,3869.0,13.434
2026-02-13 06:00:00,CMP-01038,Social,334.0,41510,1148,53,2690.0,8.054
2026-02-13 07:00:00,CMP-01039,Search,436.0,58730,2555,177,11771.0,26.998
2026-02-13 08:00:00,CMP-01040,Search,232.0,27480,1085,52,2481.0,10.694
2026-02-13 09:00:00,CMP-01041,Display,638.0,94882,1370,51,2482.0,3.89
2026-02-13 10:00:00,CMP-01042,Display,318.0,50435,721,43,2574.0,8.094
2026-02-13 11:00:00,CMP-01043,Display,1260.0,128643,1994,88,5872.0,4.66
2026-02-13 12:00:00,CMP-01044,Search,324.0,44032,1993,158,8528.0,26.321
2026-02-13 13:00:00,CMP-01045,Search,500.0,42643,1691,100,7267.0,14.534
2026-02-13 14:00:00,CMP-01046,Search,469.0,61769,2960,148,6692.0,14.269
2026-02-13 15:00:00,CMP-01047,Display,275.0,28574,353,19,826.0,3.004
2026-02-13 16:00:00,CMP-01048,Affiliate,437.0,26545,277,17,724.0,1.657
2026-02-13 17:00:00,CMP-01049,Search,434.0,71656,3154,157,6512.0,15.005
2026-02-13 18:00:00,CMP-01050,Display,734.0,114157,992,53,3252.0,4.431
2026-02-13 19:00:00,CMP-01051,Search,583.0,53631,2631,151,7282.0,12.491
2026-02-13 20:00:00,CMP-01052,Search,634.0,107623,4247,160,7024.0,11.079
2026-02-13 21:00:00,CMP-01053,Search,726.0,68885,2860,82,5067.0,6.979
2026-02-13 22:00:00,CMP-01054,Search,639.0,70592,2950,148,9803.0,15.341
2026-02-13 23:00:00,CMP-01055,Display,540.0,82964,1545,75,5138.0,9.515
2026-02-14 00:00:00,CMP-01056,Affiliate,332.0,31043,472,24,1602.0,4.825
2026-02-14 01:00:00,CMP-01057,Search,523.0,57299,2215,144,7030.0,13.442
2026-02-14 02:00:00,CMP-01058,Social,300.0,39964,1202,70,4253.0,14.177
2026-02-14 03:00:00,CMP-01059,Display,454.0,33755,610,46,2897.0,6.381
2026-02-14 04:00:00,CMP-01060,Affiliate,424.0,45138,320,18,959.0,2.262
2026-02-14 05:00:00,CMP-01061,Social,438.0,41187,608,46,2744.0,6.265
2026-02-14 06:00:00,CMP-01062,Search,234.0,31460,1403,40,1819.0,7.774
2026-02-14 07:00:00,CMP-01063,Social,77.0,5771,178,10,517.0,6.714
2026-02-14 08:00:00,CMP-01064,Search,385.0,32956,1700,130,8023.0,20.839
2026-02-14 09:00:00,CMP-01065,Affiliate,809.0,111845,898,53,3873.0,4.787
2026-02-14 10:00:00,CMP-01066,Social,496.0,38283,1185,63,4379.0,8.829
2026-02-14 11:00:00,CMP-01067,Display,780.0,83009,282,13,840.0,1.077
2026-02-14 12:00:00,CMP-01068,Search,301.0,41663,1852,140,8232.0,27.349
2026-02-14 13:00:00,CMP-01069,Social,375.0,54075,1247,45,2576.0,6.869
2026-02-14 14:00:00,CMP-01070,Affiliate,1298.0,91427,1490,44,1915.0,1.475
2026-02-14 15:00:00,CMP-01071,Social,310.0,47653,1434,68,3376.0,10.89
2026-02-14 16:00:00,CMP-01072,Social,628.0,87692,2565,65,3248.0,5.172
2026-02-14 17:00:00,CMP-01073,Affiliate,627.0,61021,400,18,1147.0,1.829
2026-02-14 18:00:00,CMP-01074,Affiliate,594.0,85546,1321,115,7757.0,13.059
2026-02-14 19:00:00,CMP-01075,Search,632.0,88551,4279,221,14446.0,22.858
2026-02-14 20:00:00,CMP-01076,Social,308.0,38838,753,27,1885.0,6.12
2026-02-14 21:00:00,CMP-01077,Social,394.0,47844,857,49,2877.0,7.302
2026-02-14 22:00:00,CMP-01078,Social,93.0,13096,411,20,963.0,10.355
2026-02-14 23:00:00,CMP-01079,Search,944.0,160403,7046,450,25875.0,27.41
2026-02-15 00:00:00,CMP-01080,Search,630.0,77893,3108,141,7156.0,11.359
2026-02-15 01:00:00,CMP-01081,Affiliate,334.0,49752,531,27,1744.0,5.222
2026-02-15 02:00:00,CMP-01082,Affiliate,302.0,42844,570,14,762.0,2.523
2026-02-15 03:00:00,CMP-01083,Display,816.0,125777,1458,113,6443.0,7.896
2026-02-15 04:00:00,CMP-01084,Affiliate,322.0,53129,293,13,844.0,2.621
2026-02-15 05:00:00,CMP-01085,Display,333.0,27052,522,25,1265.0,3.799
2026-02-15 06:00:00,CMP-01086,Display,269.0,21035,349,15,1015.0,3.773
2026-02-15 07:00:00,CMP-01087,Display,688.0,85655,895,47,2093.0,3.042
2026-02-15 08:00:00,CMP-01088,Social,775.0,84802,2051,106,6473.0,8.352
2026-02-15 09:00:00,CMP-01089,Social,425.0,52181,1406,75,4282.0,10.075
2026-02-15 10:00:00,CMP-01090,Search,777.0,114828,4621,300,19882.0,25.588
2026-02-15 11:00:00,CMP-01091,Social,569.0,92456,2488,134,5930.0,10.422
2026-02-15 12:00:00,CMP-01092,Search,260.0,27538,1094,33,1409.0,5.419
2026-02-15 13:00:00,CMP-01093,Search,910.0,126465,5664,238,15589.0,17.131
2026-02-15 14:00:00,CMP-01094,Social,267.0,21799,456,39,2110.0,7.903
2026-02-15 15:00:00,CMP-01095,Social,441.0,52391,1090,65,3711.0,8.415
2026-02-15 16:00:00,CMP-01096,Search,426.0,26581,1459,83,4266.0,10.014
2026-02-15 17:00:00,CMP-01097,Display,388.0,44780,550,46,3088.0,7.959
2026-02-15 18:00:00,CMP-01098,Affiliate,150.0,17998,251,7,427.0,2.847
2026-02-15 19:00:00,CMP-01099,Search,1165.0,164147,6133,393,23740.0,20.378
2026-02-15 20:00:00,CMP-01100,Search,162.0,21293,883,29,1343.0,8.29
2026-02-15 21:00:00,CMP-01101,Search,938.0,93259,4355,272,17140.0,18.273
2026-02-15 22:00:00,CMP-01102,Display,297.0,18007,232,16,769.0,2.589
2026-02-15 23:00:00,CMP-01103,Display,350.0,25446,81,3,154.0,0.44
2026-02-16 00:00:00,CMP-01104,Search,893.0,149163,6768,400,17739.0,19.865
2026-02-16 01:00:00,CMP-01105,Display,599.0,96712,1296,87,4910.0,8.197
2026-02-16 02:00:00,CMP-01106,Search,217.0,20779,1042,54,3707.0,17.083
2026-02-16 03:00:00,CMP-01107,Social,214.0,18933,413,26,1567.0,7.322
2026-02-16 04:00:00,CMP-01108,Affiliate,556.0,60051,213,17,911.0,1.638
2026-02-16 05:00:00,CMP-01109,Search,264.0,35875,1510,92,5436.0,20.591
2026-02-16 06:00:00,CMP-01110,Search,613.0,60840,2479,117,6907.0,11.268
2026-02-16 07:00:00,CMP-01111,Social,644.0,43407,1265,64,3754.0,5.829
2026-02-16 08:00:00,CMP-01112,Social,314.0,32752,442,33,1973.0,6.283
2026-02-16 09:00:00,CMP-01113,Affiliate,360.0,31919,326,19,904.0,2.511
2026-02-16 10:00:00,CMP-01114,Affiliate,565.0,54094,931,50,2953.0,5.227
2026-02-16 11:00:00,CMP-01115,Search,307.0,23923,1127,63,2548.0,8.3
2026-02-16 12:00:00,CMP-01116,Search,497.0,65838,3136,165,10520.0,21.167
2026-02-16 13:00:00,CMP-01117,Display,1336.0,157553,821,42,1973.0,1.477
2026-02-16 14:00:00,CMP-01118,Search,579.0,51991,2031,143,9978.0,17.233
2026-02-16 15:00:00,CMP-01119,Affiliate,391.0,47281,804,69,2315.0,5.921
2026-02-16 16:00:00,CMP-01120,Display,1224.0,139778,1751,131,9791.0,7.999
2026-02-16 17:00:00,CMP-01121,Search,712.0,105060,4832,356,14812.0,20.803
2026-02-16 18:00:00,CMP-01122,Display,268.0,44262,322,16,736.0,2.746
2026-02-16 19:00:00,CMP-01123,Search,296.0,22014,982,58,3537.0,11.949
2026-02-16 20:00:00,CMP-01124,Social,174.0,27358,502,32,2054.0,11.805
2026-02-16 21:00:00,CMP-01125,Social,560.0,77015,2238,147,8109.0,14.48
2026-02-16 22:00:00,CMP-01126,Social,133.0,18112,611,36,2409.0,18.113
2026-02-16 23:00:00,CMP-01127,Display,1223.0,123734,1743,98,4903.0,4.009
2026-02-17 00:00:00,CMP-01128,Display,415.0,40599,396,33,1782.0,4.294
2026-02-17 01:00:00,CMP-01129,Affiliate,734.0,44495,93,5,275.0,0.375
2026-02-17 02:00:00,CMP-01130,Affiliate,396.0,66544,340,20,1052.0,2.657
2026-02-17 03:00:00,CMP-01131,Social,555.0,70327,2181,119,4600.0,8.288
2026-02-17 04:00:00,CMP-01132,Search,444.0,46289,1877,97,5602.0,12.617
2026-02-17 05:00:00,CMP-01133,Display,489.0,58589,588,18,1023.0,2.092
2026-02-17 06:00:00,CMP-01134,Affiliate,846.0,54531,768,58,3989.0,4.715
2026-02-17 07:00:00,CMP-01135,Search,1045.0,82661,4194,190,8577.0,8.208
2026-02-17 08:00:00,CMP-01136,Social,1006.0,129341,3076,188,9702.0,9.644
2026-02-17 09:00:00,CMP-01137,Social,1843.0,214836,5163,203,14217.0,7.714
2026-02-17 10:00:00,CMP-01138,Search,325.0,47637,2038,128,7799.0,23.997
2026-02-17 11:00:00,CMP-01139,Display,583.0,77225,736,48,3048.0,5.228
2026-02-17 12:00:00,CMP-01140,Social,329.0,41505,931,40,2501.0,7.602
2026-02-17 13:00:00,CMP-01141,Display,829.0,124084,1641,82,5131.0,6.189
2026-02-17 14:00:00,CMP-01142,Display,275.0,18564,229,16,1219.0,4.433
2026-02-17 15:00:00,CMP-01143,Display,853.0,116005,2325,115,6775.0,7.943
2026-02-17 16:00:00,CMP-01144,Social,529.0,73380,1925,109,5220.0,9.868
2026-02-17 17:00:00,CMP-01145,Search,457.0,41252,2068,121,7791.0,17.048
2026-02-17 18:00:00,CMP-01146,Display,484.0,39456,287,10,523.0,1.081
2026-02-17 19:00:00,CMP-01147,Display,248.0,20713,285,9,512.0,2.065
2026-02-17 20:00:00,CMP-01148,Social,260.0,21266,525,17,1049.0,4.035
2026-02-17 21:00:00,CMP-01149,Affiliate,534.0,62806,847,48,2390.0,4.476
2026-02-17 22:00:00,CMP-01150,Search,532.0,39856,1876,143,7564.0,14.218
2026-02-17 23:00:00,CMP-01151,Affiliate,337.0,44659,514,21,1318.0,3.911
2026-02-18 00:00:00,CMP-01152,Search,413.0,29553,1578,82,4306.0,10.426
2026-02-18 01:00:00,CMP-01153,Search,607.0,38215,1923,137,9280.0,15.288
2026-02-18 02:00:00,CMP-01154,Social,306.0,29107,917,81,3899.0,12.742
2026-02-18 03:00:00,CMP-01155,Search,162.0,13138,627,21,1010.0,6.235
2026-02-18 04:00:00,CMP-01156,Search,960.0,162002,8465,360,27742.0,28.898
2026-02-18 05:00:00,CMP-01157,Search,553.0,51611,2026,103,4398.0,7.953
2026-02-18 06:00:00,CMP-01158,Social,370.0,31238,970,47,2713.0,7.332
2026-02-18 07:00:00,CMP-01159,Display,328.0,26779,209,8,612.0,1.866
2026-02-18 08:00:00,CMP-01160,Search,304.0,30741,1325,65,3751.0,12.339
2026-02-18 09:00:00,CMP-01161,Display,827.0,104734,1509,92,6575.0,7.95
2026-02-18 10:00:00,CMP-01162,Display,225.0,32853,589,30,1936.0,8.604
2026-02-18 11:00:00,CMP-01163,Search,582.0,58260,2389,206,11933.0,20.503
2026-02-18 12:00:00,CMP-01164,Search,582.0,74994,3215,158,8958.0,15.392
2026-02-18 13:00:00,CMP-01165,Affiliate,694.0,78440,970,50,1840.0,2.651
2026-02-18 14:00:00,CMP-01166,Display,389.0,59561,687,58,3179.0,8.172
2026-02-18 15:00:00,CMP-01167,Social,920.0,112787,3240,204,12306.0,13.376
2026-02-18 16:00:00,CMP-01168,Display,704.0,64689,1587,93,5609.0,7.967
2026-02-18 17:00:00,CMP-01169,Search,382.0,52484,2450,133,10994.0,28.78
2026-02-18 18:00:00,CMP-01170,Social,320.0,48066,1080,58,3527.0,11.022
2026-02-18 19:00:00,CMP-01171,Display,445.0,49483,337,21,1350.0,3.034
2026-02-18 20:00:00,CMP-01172,Search,375.0,63221,2852,142,9890.0,26.373
2026-02-18 21:00:00,CMP-01173,Display,292.0,45756,357,12,761.0,2.606
2026-02-18 22:00:00,CMP-01174,Social,496.0,40505,1054,36,2057.0,4.147
2026-02-18 23:00:00,CMP-01175,Display,415.0,60815,825,40,2288.0,5.513
2026-02-19 00:00:00,CMP-01176,Social,1028.0,129635,3038,121,6594.0,6.414
2026-02-19 01:00:00,CMP-01177,Social,375.0,44560,1443,77,4808.0,12.821
2026-02-19 02:00:00,CMP-01178,Search,319.0,37174,1564,65,3659.0,11.47
2026-02-19 03:00:00,CMP-01179,Search,479.0,73706,3305,162,10408.0,21.729
2026-02-19 04:00:00,CMP-01180,Display,544.0,69194,1051,48,2300.0,4.228
2026-02-19 05:00:00,CMP-01181,Search,565.0,67318,3343,252,14986.0,26.524
2026-02-19 06:00:00,CMP-01182,Search,563.0,36805,1846,73,5367.0,9.533
2026-02-19 07:00:00,CMP-01183,Search,488.0,53344,2502,88,4906.0,10.053
2026-02-19 08:00:00,CMP-01184,Search,470.0,75145,3658,199,15210.0,32.362
2026-02-19 09:00:00,CMP-01185,Display,646.0,89336,827,47,2803.0,4.339
2026-02-19 10:00:00,CMP-01186,Social,278.0,18238,546,31,1780.0,6.403
2026-02-19 11:00:00,CMP-01187,Affiliate,320.0,50316,775,53,3136.0,9.8
2026-02-19 12:00:00,CMP-01188,Search,193.0,29130,1541,104,5708.0,29.575
2026-02-19 13:00:00,CMP-01189,Display,280.0,33637,194,12,458.0,1.636
2026-02-19 14:00:00,CMP-01190,Social,787.0,49159,1111,64,4275.0,5.432
2026-02-19 15:00:00,CMP-01191,Social,633.0,77141,2238,93,7433.0,11.742
2026-02-19 16:00:00,CMP-01192,Affiliate,1096.0,72341,156,9,565.0,0.516
2026-02-19 17:00:00,CMP-01193,Affiliate,967.0,92098,1277,55,3488.0,3.607
2026-02-19 18:00:00,CMP-01194,Affiliate,635.0,82029,1287,47,2640.0,4.157
2026-02-19 19:00:00,CMP-01195,Search,515.0,82616,3561,269,18716.0,36.342
2026-02-19 20:00:00,CMP-01196,Search,484.0,48089,2125,155,8929.0,18.448
2026-02-19 21:00:00,CMP-01197,Display,128.0,19789,156,6,364.0,2.844
2026-02-19 22:00:00,CMP-01198,Search,457.0,73586,3242,110,4658.0,10.193
2026-02-19 23:00:00,CMP-01199,Display,350.0,21810,239,9,474.0,1.354
2026-02-20 00:00:00,CMP-01200,Social,287.0,24778,534,28,1727.0,6.017
2026-02-20 01:00:00,CMP-01201,Social,585.0,80779,1806,106,7110.0,12.154
2026-02-20 02:00:00,CMP-01202,Display,429.0,61455,678,32,2155.0,5.023
2026-02-20 03:00:00,CMP-01203,Display,499.0,51479,559,28,1182.0,2.369
2026-02-20 04:00:00,CMP-01204,Search,264.0,34912,1889,145,6267.0,23.739
2026-02-20 05:00:00,CMP-01205,Search,719.0,91555,4099,253,16152.0,22.465
2026-02-20 06:00:00,CMP-01206,Social,374.0,52874,1418,90,4548.0,12.16
2026-02-20 07:00:00,CMP-01207,Social,570.0,79259,1779,81,5423.0,9.514
2026-02-20 08:00:00,CMP-01208,Search,390.0,27083,1148,40,1668.0,4.277
2026-02-20 09:00:00,CMP-01209,Social,113.0,8747,183,7,399.0,3.531
2026-02-20 10:00:00,CMP-01210,Display,597.0,44536,252,7,404.0,0.677
2026-02-20 11:00:00,CMP-01211,Display,443.0,72019,516,27,1696.0,3.828
2026-02-20 12:00:00,CMP-01212,Social,185.0,29690,733,33,1574.0,8.508
2026-02-20 13:00:00,CMP-01213,Social,246.0,36337,1068,60,2300.0,9.35
2026-02-20 14:00:00,CMP-01214,Search,730.0,53172,2035,103,6150.0,8.425
2026-02-20 15:00:00,CMP-01215,Social,190.0,23402,504,47,2973.0,15.647
2026-02-20 16:00:00,CMP-01216,Search,368.0,29659,1172,80,5446.0,14.799
2026-02-20 17:00:00,CMP-01217,Social,1143.0,114896,2740,194,10556.0,9.235
2026-02-20 18:00:00,CMP-01218,Display,605.0,54074,896,52,3419.0,5.651
2026-02-20 19:00:00,CMP-01219,Search,680.0,102804,4397,277,17412.0,25.606
2026-02-20 20:00:00,CMP-01220,Search,410.0,31114,1421,116,8262.0,20.151
2026-02-20 21:00:00,CMP-01221,Search,175.0,22938,1222,35,2011.0,11.491
2026-02-20 22:00:00,CMP-01222,Affiliate,524.0,88151,1198,77,3134.0,5.981
2026-02-20 23:00:00,CMP-01223,Social,256.0,34707,751,35,2006.0,7.836
2026-02-21 00:00:00,CMP-01224,Search,242.0,16629,728,48,2826.0,11.678
2026-02-21 01:00:00,CMP-01225,Affiliate,493.0,78812,682,44,2780.0,5.639
2026-02-21 02:00:00,CMP-01226,Social,266.0,34776,925,61,2603.0,9.786
2026-02-21 03:00:00,CMP-01227,Social,465.0,51240,1378,67,3677.0,7.908
2026-02-21 04:00:00,CMP-01228,Affiliate,326.0,43216,289,10,667.0,2.046
2026-02-21 05:00:00,CMP-01229,Search,456.0,71452,3258,179,10196.0,22.36
2026-02-21 06:00:00,CMP-01230,Search,356.0,40044,1755,92,5055.0,14.199
2026-02-21 07:00:00,CMP-01231,Social,463.0,54840,1493,87,6705.0,14.482
2026-02-21 08:00:00,CMP-01232,Search,928.0,101865,4993,273,12913.0,13.915
2026-02-21 09:00:00,CMP-01233,Display,688.0,46773,612,36,2532.0,3.68
2026-02-21 10:00:00,CMP-01234,Search,437.0,64054,2814,178,12142.0,27.785
2026-02-21 11:00:00,CMP-01235,Search,855.0,63189,3026,200,11150.0,13.041
2026-02-21 12:00:00,CMP-01236,Search,574.0,59353,2521,156,8997.0,15.674
2026-02-21 13:00:00,CMP-01237,Social,826.0,84706,1624,102,5879.0,7.117
2026-02-21 14:00:00,CMP-01238,Search,203.0,18433,573,32,1914.0,9.429
2026-02-21 15:00:00,CMP-01239,Search,268.0,27945,1264,110,5726.0,21.366
2026-02-21 16:00:00,CMP-01240,Affiliate,520.0,66550,607,46,2471.0,4.752
2026-02-21 17:00:00,CMP-01241,Search,431.0,40622,1904,124,6752.0,15.666
2026-02-21 18:00:00,CMP-01242,Social,464.0,36645,641,20,1095.0,2.36
2026-02-21 19:00:00,CMP-01243,Search,621.0,96646,4131,225,12351.0,19.889
2026-02-21 20:00:00,CMP-01244,Social,523.0,87232,2322,110,3915.0,7.486
2026-02-21 21:00:00,CMP-01245,Search,720.0,79519,3203,221,13034.0,18.103
2026-02-21 22:00:00,CMP-01246,Social,711.0,68236,1757,73,3849.0,5.414
2026-02-21 23:00:00,CMP-01247,Search,275.0,17936,790,58,2281.0,8.295
2026-02-22 00:00:00,CMP-01248,Affiliate,116.0,7430,99,6,327.0,2.819
2026-02-22 01:00:00,CMP-01249,Affiliate,265.0,27352,374,11,596.0,2.249
2026-02-22 02:00:00,CMP-01250,Search,256.0,41555,1961,112,7924.0,30.953
2026-02-22 03:00:00,CMP-01251,Search,481.0,67521,3045,121,6366.0,13.235
2026-02-22 04:00:00,CMP-01252,Search,478.0,47044,1940,87,5627.0,11.772
2026-02-22 05:00:00,CMP-01253,Social,418.0,69590,1598,77,5531.0,13.232
2026-02-22 06:00:00,CMP-01254,Search,585.0,62690,2984,140,7241.0,12.378
2026-02-22 07:00:00,CMP-01255,Affiliate,1393.0,125992,898,51,2934.0,2.106
2026-02-22 08:00:00,CMP-01256,Display,413.0,44149,536,30,2259.0,5.47
2026-02-22 09:00:00,CMP-01257,Display,531.0,44216,441,22,1326.0,2.497
2026-02-22 10:00:00,CMP-01258,Social,464.0,73043,1810,107,6606.0,14.237
2026-02-22 11:00:00,CMP-01259,Affiliate,339.0,33808,268,19,1025.0,3.024
2026-02-22 12:00:00,CMP-01260,Search,624.0,82602,3118,208,13493.0,21.623
2026-02-22 13:00:00,CMP-01261,Social,402.0,41323,1074,54,3111.0,7.739
2026-02-22 14:00:00,CMP-01262,Search,301.0,47916,2388,118,4682.0,15.555
2026-02-22 15:00:00,CMP-01263,Affiliate,313.0,40897,201,11,599.0,1.914
2026-02-22 16:00:00,CMP-01264,Social,733.0,83347,2227,123,5679.0,7.748
2026-02-22 17:00:00,CMP-01265,Display,616.0,45914,741,40,2365.0,3.839
2026-02-22 18:00:00,CMP-01266,Search,359.0,57156,2655,190,9278.0,25.844
